transaction,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
5424,CASH_OUT,11641.59,C1013249443,0,0,C976896991,2857162.92,2868804.5,0
5425,CASH_OUT,13890.17,C1123588990,584334,570443.83,C1949097464,2854776.52,2868666.68,0
5426,DEBIT,4045.27,C1445741650,19814,15768.73,C285527187,2862504.7,2866549.96,0
5427,CASH_IN,2489.04,C947002533,84019,86508.04,C158454837,2868445.13,2865956.09,0
5428,CASH_IN,6015.63,C1270208371,714538.37,720553.99,C820880108,2523763.3,2865136.41,0
5429,CASH_IN,13787.79,C1836311833,3356650.32,3370438.11,C354801198,2878342.6,2864554.81,0
5430,CASH_OUT,3866.54,C1529519406,29904,26037.46,C405918916,2860183.79,2864050.33,0
5431,CASH_IN,14466.78,C1986022632,7746304.09,7760770.87,C794358930,2320502.89,2863839.76,0
5432,CASH_IN,18114.96,C418326295,1903955.93,1922070.89,C2029406675,2881901.64,2863786.67,1
5433,CASH_OUT,10629.46,C1502450643,0,0,C812560982,2853115.92,2863745.38,0
5434,CASH_OUT,324.94,C1947743492,0,0,C2083329586,2863405.4,2863730.35,0
5435,DEBIT,93.89,C1529666056,104207,104113.11,C663202788,323082.25,2863727.79,0
5436,CASH_OUT,18800.94,C528253568,0,0,C663202788,323176.14,2863727.79,0
5437,CASH_OUT,4284.96,C914539833,46961.56,42676.6,C233729120,2859279.69,2863564.65,0
5438,DEBIT,265.63,C1792720808,65499,65233.37,C1321139761,2863241.64,2863507.27,0
5439,CASH_IN,17040.19,C1935922091,5193161.14,5210201.33,C918138390,2880542.01,2863501.81,0
5440,CASH_OUT,16019.92,C1031934242,0,0,C49954890,3010245.4,2862499.78,0
5441,CASH_OUT,17181.37,C1375963708,183,0,C888858487,2769027.01,2861270.51,0
5442,CASH_IN,8025.77,C1477350240,653,8678.77,C272115855,2017213.83,2860359.49,0
5443,CASH_OUT,14515.89,C772704593,0,0,C1033692870,2845631.91,2860147.8,0
5444,DEBIT,885.73,C1133567850,195007,194121.27,C1641169735,2858902.69,2859788.42,0
5445,CASH_OUT,5013.36,C1016103899,6491.34,1477.98,C2082499348,2854155.22,2859168.58,0
5446,CASH_OUT,18140.47,C1578203927,0,0,C1190215254,2840276.58,2858417.05,0
5447,CASH_OUT,15869.5,C1132699139,876,0,C1937721430,2841337.82,2857207.31,0
5448,DEBIT,34.41,C1389293028,62585,62550.59,C208904777,2654121.81,2856050.58,0
5449,CASH_OUT,2893.32,C2134536654,0,0,C143580560,1133444.4,2855882.53,0
5450,CASH_IN,11885.48,C1512742324,8852992.36,8864877.85,C186495202,2865749.16,2853863.68,0
5451,CASH_OUT,17051.34,C809092277,0,0,C994117953,2753069.86,2853595.78,0
5452,DEBIT,5503.79,C573283849,0,0,C1868430227,2847857.19,2853360.98,0
5453,CASH_IN,19775.08,C1370653270,1.25E+07,1.25E+07,C214850275,2463603.04,2852865.55,0
5454,CASH_IN,7042.41,C313879725,5150400.96,5157443.37,C661989694,2850293.47,2852670.14,0
5455,CASH_OUT,9419.08,C237279638,0,0,C661989694,2843251.06,2852670.14,0
5456,CASH_OUT,18357.1,C1896130590,0,0,C322662467,2833534.38,2851891.48,0
5457,CASH_OUT,1428.47,C972745582,0,0,C1329047136,2849558.82,2850987.3,0
5458,CASH_IN,17816.86,C812177074,1.09E+07,1.09E+07,C661989694,2868110.32,2850293.47,0
5459,DEBIT,1723.44,C1333195207,249673,247949.56,C35534346,2848446.78,2850170.22,0
5460,CASH_OUT,5755.26,C828587475,0,0,C304147314,2843794.26,2849549.52,0
5461,CASH_OUT,18136.62,C1168520050,0,0,C1218365329,2477401.46,2849463.74,0
5462,TRANSFER,7617.67,C14837320,0,0,C2134282358,2841209.92,2848827.59,0
5463,CASH_OUT,5627.64,C1902716167,0,0,C904273482,2809597.31,2848500.59,0
5464,DEBIT,7206.7,C1362876227,0,0,C845329744,2840982.65,2848189.34,1
5465,DEBIT,9951.7,C1567299442,99144.62,89192.92,C974265045,2837704.75,2847656.45,0
5466,DEBIT,6811.61,C379347369,42911,36099.39,C1685192392,2080457.21,2846844.1,0
5467,CASH_OUT,18069.19,C1872662749,63526,45456.81,C2120038041,1519545.67,2846494.45,0
5468,CASH_OUT,9097.72,C1605934616,0,0,C2120038041,2837396.74,2846494.45,0
5469,CASH_IN,3046.35,C751480648,1944781.29,1947827.65,C1528537494,2849488.62,2846442.27,0
5470,CASH_IN,16753.37,C1550857077,19307,36060.37,C1394568230,2822876.38,2845940.22,0
5471,CASH_IN,983.47,C1309586570,2335529.55,2336513.02,C453306510,50920.11,2845873.34,0
5472,CASH_OUT,15902.95,C974658689,0,0,C1993335720,1178894.35,2845054.54,0
5473,CASH_IN,8622.86,C2068745429,20000,28622.86,C2115692415,2853451.19,2844828.33,0
5474,DEBIT,6884.51,C1925283270,82496,75611.49,C607702142,2782639.89,2844786.18,0
5475,DEBIT,6006.84,C1886213237,0,0,C829959473,2838758.12,2844764.96,0
5476,CASH_OUT,13203.22,C1569890002,0,0,C712839545,2831057.73,2844260.95,0
5477,CASH_OUT,3383.25,C407940457,0,0,C385924602,4130,2843924.53,0
5478,CASH_OUT,8020.62,C1910578627,1441,0,C232834050,2834959.73,2842980.36,0
5479,CASH_IN,11421.67,C408642092,2.10E+07,2.10E+07,C719006839,2854167.3,2842745.63,0
5480,CASH_OUT,9981.76,C1079561233,0,0,C147233677,2832754.03,2842735.79,0
5481,CASH_OUT,6797.31,C1963580028,0,0,C608244342,2834877.65,2841674.96,0
5482,CASH_OUT,2908.51,C2033675196,0,0,C1661355634,2838693.13,2841601.64,0
5483,CASH_OUT,10172.25,C986715283,0,0,C363043537,2830730.55,2840902.8,0
5484,CASH_IN,9669.95,C643943362,810716.54,820386.49,C1545377456,2849899.86,2840229.9,0
5485,CASH_IN,13142.24,C1351462769,120095,133237.24,C608244342,3016872.53,2839942.92,0
5486,CASH_IN,2643.28,C515516941,598249.22,600892.5,C1634702191,2355534.78,2837982.51,0
5487,TRANSFER,3710.69,C1648221421,0,0,C1777369261,2834150.89,2837861.58,0
5488,CASH_IN,6253.16,C1054137651,2174294.25,2180547.41,C643653383,2843591.67,2837338.51,0
5489,CASH_OUT,5196.26,C1846635478,8072,2875.74,C1705800632,2831851.73,2837048,0
5490,CASH_IN,16331.83,C1630882176,2.33E+07,2.33E+07,C732685266,2853349.45,2837017.62,0
5491,CASH_OUT,11433.16,C108170938,2947,0,C1659760454,2741901.61,2836420.88,0
5492,DEBIT,886.88,C42737905,28146,27259.12,C1046160944,1802915.44,2835405.13,0
5493,CASH_IN,3289.49,C737430760,9440429.53,9443719.02,C1987671612,2838221.48,2834931.99,0
5494,CASH_OUT,15296.87,C401214028,0,0,C1420285572,2594465.14,2834912.32,0
5495,CASH_OUT,50.37,C1673272765,29984,29933.63,C713039134,2762178.82,2834418.08,0
5496,CASH_IN,11113.87,C1539709232,389887.76,401001.63,C1974578058,2815088.62,2834040.43,0
5497,DEBIT,3050.58,C1484446492,80478,77427.42,C1701639643,2830288.55,2833339.13,0
5498,CASH_IN,4618.84,C814774935,341119.67,345738.51,C2125012025,2837151.61,2832532.77,0
5499,DEBIT,2425.34,C8186840,1266,0,C873179850,2829226.54,2831651.88,0
5500,TRANSFER,14589.03,C149091054,118319.36,103730.33,C1454226183,2734968.18,2831525.38,0
5501,TRANSFER,13292.34,C1971262270,0,0,C940951814,2817021.59,2830313.93,0
5502,DEBIT,1274.25,C1097899394,42173,40898.75,C1222590577,2828547.76,2829822.01,0
5503,CASH_OUT,12727.41,C1818733499,0,0,C1136186114,2817085.79,2829813.2,0
5504,DEBIT,9010.24,C1038256916,42136,33125.76,C1341043251,2820575.65,2829585.89,0
5505,CASH_OUT,1953.93,C661105077,60370,58416.07,C323745438,2618364.27,2829184.05,0
5506,CASH_OUT,3909.06,C703892577,0,0,C2138402951,2824917.03,2828826.09,0
5507,DEBIT,1372.77,C176662248,5208,3835.23,C243856970,2827419.27,2828792.04,0
5508,TRANSFER,12849.92,C937917709,213533.62,200683.7,C1396916343,2815752.83,2828602.75,0
5509,CASH_OUT,13904.43,C376557364,61286,47381.57,C2053502773,2814453.95,2828358.38,0
5510,CASH_OUT,12426.72,C2014315444,0,0,C1219457970,2815644.25,2828070.97,0
5511,CASH_IN,10747.19,C676882585,2705214.07,2715961.27,C1625988105,2838222.28,2827475.08,0
5512,TRANSFER,9085.1,C728016716,0,0,C1065997164,2128559.15,2826797.81,0
5513,CASH_OUT,16809.37,C318674168,0,0,C1584207980,2809952.92,2826762.29,0
5514,CASH_OUT,17725.94,C2072622032,164634.69,146908.75,C819498334,2687207.74,2825520.96,0
5515,CASH_IN,7095.18,C643719717,5873287.49,5880382.67,C1001094043,2060985.26,2824981.22,0
5516,CASH_OUT,4234.55,C2051028692,734,0,C2138402951,2820682.48,2824917.03,0
5517,CASH_OUT,12634.75,C1111295451,11703,0,C749468272,2506747.53,2824512.43,0
5518,TRANSFER,11050.65,C1896831328,0,0,C1331028012,2813224.09,2824274.74,0
5519,TRANSFER,17192.84,C233799512,0,0,C1465358828,2806382.3,2823575.14,0
5520,DEBIT,1450.81,C192502934,9058,7607.19,C73663254,2822030.13,2823480.94,0
5521,CASH_IN,4777.08,C1145094482,2.86E+07,2.86E+07,C2095623517,2828152.43,2823375.35,0
5522,CASH_OUT,14846.57,C1539962272,530421.68,515575.1,C1653844940,2808434.23,2823280.81,0
5523,CASH_IN,17879.84,C220392155,1519203.75,1537083.59,C861985771,2841122.04,2823242.2,1
5524,CASH_IN,17704.36,C816988740,1120592.6,1138296.96,C363043537,2840902.8,2823198.44,0
5525,CASH_OUT,861.71,C917151706,2936.29,2074.58,C483404633,2821962.17,2822823.88,0
5526,CASH_OUT,18491.62,C318899260,0,0,C1522224176,2803246.06,2821737.69,0
5527,CASH_OUT,15915.16,C223380215,0,0,C1220666663,2690981.42,2821434.98,0
5528,DEBIT,283.23,C1261389295,0,0,C1644382725,3024382.05,2820335.53,0
5529,CASH_IN,12.79,C441600639,601743,601755.79,C1064204079,2819794.75,2819781.96,0
5530,CASH_OUT,12310.88,C403309852,0,0,C1306319262,2807341.96,2819652.84,0
5531,DEBIT,3115.93,C424214909,0,0,C919099805,3018416.69,2818669.92,0
5532,CASH_IN,12288.33,C1180424381,1.92E+07,1.92E+07,C1936891341,2893168.7,2818529.18,0
5533,CASH_IN,17434.9,C539095162,6090199.59,6107634.49,C1639464943,2833928.21,2816493.3,0
5534,CASH_OUT,5174.07,C165875779,15250,10075.93,C1046102247,2982268.34,2816339.54,0
5535,CASH_IN,3401.89,C628342204,6343122.75,6346524.63,C1089021235,2754281.45,2815766.29,0
5536,CASH_IN,6462.84,C903496890,120869,127331.84,C1744856510,2821549.13,2815086.3,0
5537,CASH_OUT,1259.2,C64218835,12623,11363.8,C1508899185,2369563.72,2814828.55,0
5538,CASH_OUT,1597.5,C89184986,0,0,C1618006915,2811589.58,2813187.08,0
5539,CASH_OUT,1398.29,C1670689115,11639,10240.71,C1724454679,2076096.73,2813177.81,0
5540,DEBIT,5564.5,C1622903062,659,0,C1752413199,2807548.03,2813112.53,0
5541,CASH_OUT,360.74,C31711345,0,0,C239803276,2812466.16,2812826.9,1
5542,CASH_IN,12399.55,C1683601612,1092597.31,1104996.86,C2103606844,2824952.74,2812553.19,0
5543,CASH_OUT,8836.86,C1308403534,0,0,C943862043,2803687.82,2812524.68,0
5544,CASH_IN,15842.01,C1515029790,5820913.96,5836755.97,C531937621,2908438.5,2812088.21,0
5545,CASH_OUT,291.18,C271158126,0,0,C850807405,2811793.41,2812084.6,0
5546,CASH_OUT,18299.83,C473125415,0,0,C1261414337,1802311.76,2811259.39,0
5547,CASH_IN,2547.09,C1487502854,1.11E+07,1.11E+07,C792667299,2656746.63,2810395.87,0
5548,CASH_OUT,18025.2,C1812443592,0,0,C792667299,2792370.67,2810395.87,0
5549,TRANSFER,1999.46,C861045422,5643,3643.54,C482045746,2807892.05,2809891.51,0
5550,CASH_OUT,2574.77,C1588645644,0,0,C1854952224,2806352.93,2808927.7,0
5551,CASH_OUT,14015.49,C1260593520,33662,19646.51,C2019447632,1921542.28,2808830.55,0
5552,DEBIT,2503.29,C8312750,202248,199744.71,C2083562754,2806052.44,2808555.73,0
5553,CASH_OUT,2952.29,C749021029,61351,58398.71,C1296656022,2805493.43,2808445.72,1
5554,CASH_IN,15766.1,C1041379121,107,15873.1,C1162110194,2823387.51,2807621.41,0
5555,CASH_OUT,6154,C713909578,0,0,C46947465,3081411.48,2807047.13,0
5556,CASH_OUT,3107.21,C803155771,0,0,C27731564,2725569.53,2807025.17,0
5557,CASH_IN,7040.39,C1399071752,2811831.78,2818872.17,C194820855,2814015.22,2806974.83,0
5558,CASH_OUT,12174.81,C1762259128,0,0,C995911260,2794284.72,2806459.54,0
5559,CASH_OUT,5974.29,C619002749,0,0,C2063532362,2713303.15,2806402.1,0
5560,CASH_IN,4021.84,C1796847960,6482839.34,6486861.17,C44041664,1664539.21,2805883.23,0
5561,CASH_OUT,18501.58,C1205408536,110392.56,91890.97,C44041664,2259496.12,2805883.23,0
5562,TRANSFER,9159.16,C46633780,20338,11178.84,C1817874146,2314666.43,2803750.78,1
5563,DEBIT,5616.07,C2033588876,22024,16407.93,C1950024086,2798049.56,2803665.63,0
5564,CASH_OUT,9763.97,C1478490101,3917,0,C800288141,2552648.9,2803563.06,0
5565,CASH_IN,14829.59,C1601465318,1.01E+07,1.01E+07,C800288141,2818392.66,2803563.06,0
5566,DEBIT,1975.66,C484519145,5197,3221.34,C478278193,2801584.3,2803559.96,0
5567,CASH_OUT,4057.96,C1247680053,100390,96332.04,C1248300587,2799197.36,2803255.32,0
5568,CASH_OUT,3999.88,C1197655601,0,0,C24569745,2798914.46,2802914.34,0
5569,CASH_IN,19933.39,C380521596,1972871.22,1992804.61,C1579098108,2822846.56,2802913.18,1
5570,CASH_OUT,14796.31,C536644579,0,0,C1107146140,2787742.07,2802538.38,0
5571,CASH_OUT,5286.11,C476550851,49687,44400.89,C1777939053,2795444.06,2800730.17,0
5572,CASH_IN,2659.11,C707380675,1.64E+07,1.64E+07,C276040640,2803314.98,2800655.88,0
5573,CASH_OUT,12370.24,C822212042,0,0,C1615054382,2787338.79,2799709.03,0
5574,CASH_IN,11770.88,C2086646092,1.44E+07,1.44E+07,C1917747929,2810893.3,2799122.42,0
5575,CASH_OUT,18545.08,C1830274659,0,0,C107226328,2449154.96,2798542.94,0
5576,DEBIT,6480.62,C1558167852,6032,0,C1692799847,2828715.03,2798221.63,0
5577,CASH_OUT,9139.38,C1732242735,0,0,C1760872167,2114173.93,2796542.47,0
5578,CASH_OUT,13779.17,C610711143,0,0,C1304345230,1695464.56,2796503.41,0
5579,CASH_IN,10175.09,C1055673893,1.24E+07,1.24E+07,C602091103,2806608.28,2796433.18,0
5580,CASH_OUT,18830.86,C203558542,100745,81914.14,C35420740,2777550.52,2796381.37,0
5581,CASH_OUT,10356.81,C1645597696,1467,0,C900325371,2785994.59,2796351.4,0
5582,CASH_OUT,6664.98,C477422581,0,0,C1128407310,2789393.52,2796058.5,0
5583,DEBIT,3538.66,C2053060816,11504,7965.34,C1538125111,2224469.22,2795492.55,0
5584,CASH_OUT,11262.71,C717778047,0,0,C260090537,2783982.27,2795244.97,0
5585,CASH_OUT,8515.35,C1049187312,0,0,C1042741248,2786679.31,2795194.66,0
5586,CASH_OUT,6781.59,C1739872989,6096,0,C1425435004,2788192.08,2794973.67,0
5587,CASH_OUT,10213.49,C995758631,0,0,C2054885284,2476505.27,2794650.31,0
5588,CASH_IN,4650.35,C983126634,15161,19811.35,C1694174263,2798125.4,2793475.05,0
5589,CASH_OUT,17097.85,C956686816,0,0,C1954270983,2773526.97,2790624.82,0
5590,CASH_IN,17542.94,C828727921,7930677.7,7948220.64,C1931109030,2721816.6,2790154.87,0
5591,CASH_IN,11192.34,C881392051,168812,180004.34,C766617265,2701939.46,2789987.95,0
5592,CASH_OUT,11690.9,C1495203579,35,0,C1450546672,2776844.23,2788535.13,0
5593,CASH_OUT,7051.83,C453197538,727,0,C877341161,2781288.05,2788339.89,0
5594,DEBIT,2449.9,C191793370,10120,7670.1,C1240728338,2784662.81,2787112.71,0
5595,CASH_OUT,15055.31,C697600878,0,0,C1311601804,2710244.66,2787071,0
5596,DEBIT,1134.13,C809137506,0,0,C271488817,2785919.96,2787054.09,0
5597,CASH_IN,3770.36,C980243052,34032,37802.36,C1723100387,2789824.62,2786054.25,0
5598,DEBIT,10296.32,C663020133,1151434.35,1141138.02,C107109121,2522125.67,2785803.94,0
5599,CASH_IN,4567.39,C1356472830,7933242.2,7937809.59,C1322942971,2790031.79,2785464.4,0
5600,CASH_OUT,12502.06,C1331525291,0,0,C1852790850,1594795.54,2785088.1,0
5601,CASH_OUT,1980.08,C1854032326,0,0,C966526472,2783084.83,2785064.91,0
5602,DEBIT,2167.72,C1226609881,11993,9825.28,C1880044907,2782754.65,2784922.37,0
5603,CASH_OUT,19667.86,C975953397,27823,8155.14,C1555663747,2764707.93,2784375.79,0
5604,CASH_OUT,15544.93,C319186338,85245,69700.07,C1899017066,2768214.28,2783759.21,0
5605,CASH_IN,9586.63,C1028675647,1364140.35,1373726.97,C1618006915,2793184.95,2783598.33,0
5606,CASH_OUT,19980.88,C739200810,111184,91203.12,C2140029833,2658190.44,2783349.57,1
5607,CASH_IN,3261.05,C1669788569,5425740.42,5429001.47,C2140029833,2712704.48,2783349.57,0
5608,CASH_IN,16112.32,C2112703438,8596200.02,8612312.33,C478278193,2799051.99,2782939.68,0
5609,CASH_IN,18458.96,C49682276,845751.42,864210.38,C1442760333,2801350.23,2782891.27,0
5610,CASH_OUT,4503.93,C1370428460,9366.55,4862.62,C607702142,2778135.96,2782639.89,0
5611,CASH_OUT,10474.78,C210748603,0,0,C89146006,2772028.81,2782503.59,0
5612,DEBIT,5106.11,C1413127670,39824,34717.89,C1053563847,2777373.3,2782479.42,0
5613,CASH_OUT,16222.03,C893386245,0,0,C524698314,2764960.45,2781182.48,0
5614,CASH_OUT,6615.13,C315512980,0,0,C741924904,2774232.4,2780847.53,0
5615,CASH_OUT,9094.9,C608130559,0,0,C84804929,3039768.47,2780034.5,0
5616,CASH_IN,11037.26,C279786254,50664,61701.26,C1539760394,1811100.14,2779973.4,0
5617,CASH_IN,9290.61,C1485638367,85645.22,94935.82,C1539760394,2789264.01,2779973.4,0
5618,CASH_OUT,7352.31,C2139962155,0,0,C2072852748,2782458.81,2779875.29,0
5619,TRANSFER,1763.02,C1795824395,155319.94,153556.92,C413042866,2253188.12,2779164.97,1
5620,CASH_OUT,19411.47,C690497965,229634,210222.53,C1772301094,2759179.53,2778591,0
5621,DEBIT,1871.41,C2020683027,192564,190692.59,C507264964,2776195.03,2778066.45,0
5622,CASH_OUT,13330.58,C611687102,155526,142195.42,C264558528,2764389.61,2777720.2,0
5623,CASH_IN,10864.59,C468320000,131,10995.59,C1653859230,2788035.35,2777170.76,0
5624,CASH_OUT,4698.71,C1196666577,210786.84,206088.13,C1719351666,2472253.72,2777122,0
5625,DEBIT,4021.43,C1754347695,2934,0,C1103901442,2772484.13,2776505.55,0
5626,CASH_OUT,9425.07,C1771199329,0,0,C2142358614,2433216.13,2776287.47,0
5627,CASH_IN,16294.99,C724186945,11691,27985.99,C1045308594,0,2776272.89,0
5628,DEBIT,1715.26,C703061652,80197,78481.74,C1275777205,2774211.57,2775926.83,0
5629,CASH_OUT,6855.5,C827824279,75780.32,68924.82,C1633208957,2768988.49,2775843.99,0
5630,CASH_OUT,8132.44,C334615376,0,0,C1892922524,2594441.67,2775439.16,0
5631,CASH_OUT,16426.3,C1886787353,0,0,C466864294,2758993.11,2775419.41,0
5632,CASH_OUT,8976.92,C845174820,96510,87533.08,C1523625503,2766306.91,2775283.83,0
5633,CASH_IN,1131.65,C1720808033,1.50E+07,1.50E+07,C1491676195,2776233.53,2775101.88,0
5634,CASH_IN,3961.29,C844638238,6472681.65,6476642.94,C1359044626,2778755.69,2774794.4,1
5635,CASH_IN,14859.44,C1837097265,4238664.71,4253524.14,C1343134043,2789570.34,2774710.91,0
5636,CASH_OUT,12204.06,C1229328727,0,0,C2042309487,2761110.09,2773314.15,0
5637,TRANSFER,6341.58,C1566386985,19962,13620.42,C1740133606,2766883.34,2773224.92,0
5638,CASH_OUT,17839.87,C2091967156,0,0,C1851914880,2754601.67,2772441.54,0
5639,CASH_OUT,13023.97,C1296771767,41742,28718.03,C1601603072,2200441.73,2771316.29,0
5640,CASH_OUT,365.48,C408516107,0,0,C35646476,2249093.09,2771061.36,0
5641,CASH_OUT,5157.95,C1701548768,0,0,C792667299,2765174.76,2770332.7,0
5642,CASH_OUT,13028.03,C707905103,20239,7210.97,C888858487,2792699.19,2769027.01,0
5643,CASH_IN,6489.3,C1747940795,6544063.54,6550552.84,C2074297370,2775347.42,2768858.11,0
5644,CASH_OUT,15683.25,C1080304589,0,0,C742211084,3093768.15,2768668.61,0
5645,CASH_OUT,2444.35,C1123352801,0,0,C1123573953,2765769.99,2768214.34,0
5646,CASH_OUT,9518.05,C1500182234,19804,10285.95,C2071852092,2758058.72,2767576.76,0
5647,CASH_IN,2942.85,C391531839,2938083.33,2941026.17,C2011240480,2770039.67,2767096.82,1
5648,TRANSFER,13948.93,C340499916,0,0,C1408474568,2692798.09,2766939.61,0
5649,CASH_IN,5947.98,C1465566909,7338741.54,7344689.52,C1155838976,2772148.4,2766200.42,1
5650,CASH_OUT,8656.45,C816841033,61447,52790.55,C1778289781,2756489.44,2765145.89,0
5651,CASH_OUT,18987.09,C2051079706,0,0,C1555845260,2744872.2,2763859.3,0
5652,CASH_IN,15770.95,C706682708,4904468.95,4920239.9,C541076164,2779309.91,2763538.96,0
5653,DEBIT,5594.56,C2531887,22015,16420.44,C1766973538,2757670.71,2763265.28,0
5654,CASH_OUT,6222.43,C196489547,6960,737.57,C1516318315,2756975.83,2763198.26,0
5655,CASH_OUT,13723.26,C989544661,410622.28,396899.03,C507538622,2749343.17,2763066.42,0
5656,DEBIT,3815.6,C1104345936,978238.41,974422.81,C1463775359,2632676.81,2762260.74,0
5657,DEBIT,2586.92,C964322962,24805,22218.08,C2131861038,2759551.57,2762138.49,0
5658,CASH_OUT,6097.55,C1928560813,0,0,C2137632979,355305.32,2762033.99,0
5659,CASH_OUT,7198.4,C1306633566,0,0,C1477641326,2325113.71,2761364.77,1
5660,CASH_OUT,3428.88,C1773286474,33861,30432.12,C1994121680,1457658.78,2761240.21,0
5661,CASH_OUT,4892.46,C1459079763,0,0,C214555146,2720504.72,2761209.7,0
5662,CASH_IN,9976.28,C1770597108,5989606.32,5999582.6,C214555146,2725397.19,2761209.7,0
5663,CASH_IN,16767.46,C47846601,5620168.99,5636936.45,C1491213790,3071195.76,2760764.14,0
5664,CASH_OUT,7832.76,C1320607729,21563,13730.24,C1057000374,2290789.27,2760082.92,0
5665,CASH_OUT,9357.39,C545368182,1169,0,C456421914,2750644.12,2760001.51,0
5666,CASH_OUT,17155,C87205989,0,0,C970796050,40263,2759323.3,0
5667,CASH_OUT,8895.76,C2064099745,567,0,C423152832,2749869.51,2758765.27,0
5668,CASH_IN,17029.96,C2144645951,4035,21064.96,C1206098590,2775588.73,2758558.77,0
5669,DEBIT,157.76,C2120005253,27093,26935.24,C1620621442,2883383.35,2758337.76,0
5670,CASH_IN,8012.47,C469844790,8136732.17,8144744.64,C260729205,2765609.7,2757597.23,0
5671,CASH_OUT,1924.33,C1729008095,0,0,C1250115563,2755623.08,2757547.41,0
5672,CASH_IN,18661.37,C1822314804,4424809.71,4443471.08,C55040366,2776204.45,2757543.08,0
5673,DEBIT,860.96,C1586327788,150159.7,149298.73,C1222696887,2756662.75,2757523.71,0
5674,CASH_OUT,16724.01,C212735337,34040,17315.99,C76416903,2740008.82,2756732.83,0
5675,DEBIT,2468.45,C1801956922,61371,58902.55,C161140376,2441454.79,2756703.43,0
5676,CASH_OUT,14382.03,C122973722,0,0,C118865901,2741551.43,2755933.47,0
5677,CASH_OUT,11956.73,C541610616,0,0,C418053001,2743813.06,2755769.79,0
5678,CASH_OUT,8803.59,C941742233,0,0,C914293025,1911008.51,2755264.61,0
5679,CASH_IN,10318.8,C1111124994,176796,187114.8,C1596370573,2764429.27,2754110.47,0
5680,CASH_OUT,1628.13,C708851431,10226,8597.87,C750027742,1118413.71,2753442.53,0
5681,CASH_OUT,3451.15,C871978852,40368,36916.85,C1372941293,2748926.8,2752377.95,0
5682,CASH_OUT,8348.64,C1105710969,7962,0,C1725436103,2743981.69,2752330.33,0
5683,CASH_OUT,6107.83,C1625929182,0,0,C688134247,2745839.27,2751947.09,0
5684,CASH_IN,14565.56,C1118537376,5183202.57,5197768.14,C740066666,2481900.78,2751568.61,0
5685,CASH_IN,9793.26,C889735947,1441034.46,1450827.73,C979387846,2619382.77,2751518.17,0
5686,DEBIT,2278.17,C849314510,196,0,C1943516848,2748266.34,2750544.51,0
5687,DEBIT,834.22,C1134605388,19963,19128.78,C1162775738,2740759.81,2747788.92,0
5688,TRANSFER,6194.89,C645426671,0,0,C1162775738,2741594.03,2747788.92,0
5689,CASH_IN,19439.83,C1949864613,411973,431412.83,C1058921154,2767098.28,2747658.45,0
5690,CASH_OUT,8232.39,C1859134787,0,0,C1072086300,2879323.16,2745814.32,0
5691,CASH_OUT,5341.6,C1939845368,7033,1691.4,C869351651,2740301.06,2745642.66,0
5692,DEBIT,4848.23,C386697673,6056,1207.77,C901217262,2740588.26,2745436.49,0
5693,CASH_IN,1229.52,C1967476697,7405542.53,7406772.05,C414821585,1438779.59,2745309.02,0
5694,CASH_IN,3698.33,C396472110,8274245.45,8277943.78,C1940691119,2748908.41,2745210.08,0
5695,CASH_IN,2133.65,C1920641659,1.00E+07,1.00E+07,C1212645159,2747161.01,2745027.35,0
5696,CASH_OUT,14835.46,C1305619887,0,0,C846986243,2728261.19,2743096.65,0
5697,CASH_IN,19029.81,C1250963730,2379908.28,2398938.09,C1701337683,2761853.96,2742824.15,0
5698,CASH_OUT,10689.67,C591562791,25696,15006.33,C662840177,3029785.66,2742354.89,0
5699,CASH_OUT,13817.06,C1283367724,91515.25,77698.19,C1551604541,1841831.72,2741053.24,0
5700,DEBIT,5581.32,C711407513,106520,100938.68,C782059140,1972888.57,2740530.62,0
5701,CASH_OUT,1182.77,C1420606127,24341,23158.23,C1647754924,1790949.86,2740488.66,0
5702,DEBIT,1574.29,C668834878,51965,50390.71,C1840377384,2562109.72,2740028.54,0
5703,CASH_OUT,2337.93,C1700705042,0,0,C1924035010,2736980.8,2739318.73,0
5704,CASH_IN,5988.13,C1179294910,1.20E+07,1.20E+07,C1923106377,2666562.12,2739121.6,0
5705,CASH_OUT,6190.22,C268618830,0,0,C290529928,2731099.42,2738507.94,0
5706,CASH_OUT,1218.3,C1479311990,53106.33,51888.03,C290529928,2737289.64,2738507.94,0
5707,CASH_OUT,18954.94,C1399201285,10536,0,C2096067467,2719545.25,2738500.19,0
5708,TRANSFER,19164.96,C1520390983,0,0,C1811531351,2717830.43,2736995.39,0
5709,CASH_IN,2228.22,C589676744,48557,50785.22,C1924035010,1098484.68,2736980.8,0
5710,DEBIT,6757.06,C394163756,100306,93548.94,C455029421,2729698.49,2736455.55,0
5711,DEBIT,508.28,C940821649,28547,28038.72,C1529119077,1591743.19,2736164.35,0
5712,CASH_IN,4255.16,C301928927,1.18E+07,1.18E+07,C1539011527,2740373.48,2736118.32,0
5713,CASH_IN,11940.7,C945155721,6303402.62,6315343.32,C130809267,2748026.84,2736086.14,0
5714,CASH_OUT,126,C42303300,2098,1972,C1079911820,2735525.89,2735651.89,0
