transaction,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
3991,PAYMENT,15398.06,C1042366725,56150.75,40752.69,M228904713,0,0,0
3992,CASH_OUT,69119.41,C26741311,40752.69,0,C934085675,86047.54,155166.96,0
3993,PAYMENT,9399.1,C1744190758,28964,19564.9,M1399550388,0,0,0
3994,PAYMENT,4086.36,C2023501911,20859,16772.64,M966005897,0,0,0
3995,PAYMENT,13620.05,C1868366224,50465,36844.95,M1731406622,0,0,0
3996,PAYMENT,401.1,C2117382439,36844.95,36443.85,M1738396212,0,0,0
3997,PAYMENT,14694.94,C1623924438,234028,219333.06,M509522442,0,0,0
3998,PAYMENT,11405.44,C1161332079,193320.7,181915.26,M1279124366,0,0,0
3999,PAYMENT,931.78,C1958242673,181915.26,180983.48,M530402062,0,0,0
4000,DEBIT,5922.61,C512734831,17149.68,11227.07,C461160828,18493.88,24416.5,0
4001,CASH_IN,10407.19,C1032656803,11227.07,21634.26,C1778801068,8573903.71,7928126.25,0
4002,CASH_IN,342249.43,C180949634,21634.26,363883.69,C2063763486,792325.38,50942.42,0
4003,CASH_IN,323385.62,C2138697198,363883.69,687269.31,C1883840933,1.63E+07,1.59E+07,0
4004,CASH_IN,116555.35,C480645280,687269.31,803824.66,C1219273867,126632.21,10076.87,0
4005,CASH_IN,347969.28,C1229143192,803824.66,1151793.94,C716083600,1920811.16,1572841.87,0
4006,CASH_IN,133240.9,C190605872,1151793.94,1285034.84,C1816757085,9804055.57,9670814.67,0
4007,CASH_IN,344106.28,C1006297128,1285034.84,1629141.12,C1789550256,3496462.74,2943614.6,0
4008,CASH_IN,279322.88,C393594087,1629141.12,1908464,C657736958,6071458.76,5792135.89,0
4009,CASH_IN,113390.81,C1199742317,1908464,2021854.81,C1023714065,2599308.82,2485918.01,0
4010,CASH_IN,205235.12,C795308615,2021854.81,2227089.93,C1076835071,331092.4,125857.29,0
4011,CASH_IN,415046.18,C1139817507,2227089.93,2642136.11,C1538745405,685156.96,270110.78,0
4012,CASH_IN,201744.79,C2048625222,2642136.11,2843880.9,C1782113663,2160866.07,1982491.06,0
4013,CASH_IN,1252.3,C690035101,2843880.9,2845133.2,C1963862935,145455.99,144203.7,0
4014,CASH_IN,24686.64,C1027646388,2845133.2,2869819.84,C979387846,36443.85,11757.21,0
4015,CASH_IN,241498.78,C2131984667,2869819.84,3111318.61,C451111351,3032017.16,2560556.45,0
4016,CASH_IN,399133.53,C1509715205,3111318.61,3510452.14,C2063763486,450075.95,50942.42,0
4017,CASH_IN,99252.4,C2016442966,3510452.14,3609704.54,C1850180796,430778.28,331525.89,0
4018,CASH_IN,173366.75,C1087712231,3609704.54,3783071.29,C117162427,180983.48,7616.73,0
4019,CASH_IN,46505.13,C598569407,3783071.29,3829576.42,C1831477404,224705.73,178200.6,0
4020,CASH_IN,229961.93,C428061834,3829576.42,4059538.35,C451111351,2790518.38,2560556.45,0
4021,CASH_IN,344337.25,C1654300454,4059538.35,4403875.6,C1590550415,1.81E+07,1.78E+07,0
4022,CASH_IN,81874.56,C192486017,4403875.6,4485750.16,C1721246982,1259045.81,1177171.25,0
4023,CASH_IN,54663.15,C1133617880,4485750.16,4540413.31,C2118255842,471244.99,416581.85,0
4024,CASH_IN,33672.18,C1202874820,4540413.31,4574085.49,C195600860,82846.67,49174.49,0
4025,CASH_IN,23641.67,C1911008699,4574085.49,4597727.16,C1850042097,308871.37,285229.7,0
4026,CASH_IN,99657.13,C839457812,4597727.16,4697384.29,C11003494,1.13E+07,1.12E+07,0
4027,CASH_IN,79516.07,C2084634607,4697384.29,4697384.29,C1255024717,4697384.29,6349066.6,0
4028,CASH_IN,210501.76,C677926378,4697384.29,4907886.05,C423583818,277050.51,66548.75,0
4029,CASH_IN,22608.48,C1689169705,4907886.05,4930494.53,C1973538135,125556.04,102947.56,0
4030,CASH_IN,235189.62,C507377172,4930494.53,5165684.15,C392292416,4685929.87,4450740.26,0
4031,CASH_IN,162183.14,C1702481339,5165684.15,5327867.28,C1286084959,1540753.5,1378570.36,0
4032,CASH_IN,635370.28,C265556987,5327867.28,5963237.56,C1778801068,8563496.52,7928126.25,0
4033,CASH_IN,177087.19,C504509135,5963237.56,6140324.75,C1916720513,6412853.73,6235766.54,0
4034,CASH_IN,208741.85,C1869544015,6140324.75,6349066.6,C1789550256,3152356.46,2943614.6,0
4035,PAYMENT,3627.99,C1146222092,22828,19200.01,M1798667958,0,0,0
4036,CASH_OUT,44921.54,C1690221909,19200.01,0,C709091500,80305.45,125226.99,0
4037,PAYMENT,1972.03,C2082115343,11264,9291.97,M925955862,0,0,0
4038,PAYMENT,5521.09,C1999695752,134586,129064.91,M1727373358,0,0,0
4039,PAYMENT,14796.83,C1312762120,253246.63,238449.79,M2122837918,0,0,0
4040,CASH_OUT,23369.78,C238748521,238449.79,215080.02,C1782113663,1959121.29,1982491.06,0
4041,CASH_OUT,120223.34,C1166292560,19822,0,C1182908789,15326.3,135549.64,0
4042,PAYMENT,1695.2,C1917071489,227,0,M872340040,0,0,0
4043,PAYMENT,2620.17,C1703458581,10931.74,8311.57,M22690626,0,0,0
4044,CASH_OUT,72791.13,C1388958672,8311.57,0,C1750905143,282014.16,354805.29,0
4045,PAYMENT,5153.28,C388005723,30246,25092.72,M925913781,0,0,0
4046,PAYMENT,11304.29,C1742798650,31328,20023.71,M2066478917,0,0,0
4047,CASH_OUT,48267.2,C1877317084,20023.71,0,C40075281,63728.76,111995.96,1
4048,PAYMENT,11688.59,C1526060911,1081,0,M982313508,0,0,0
4049,PAYMENT,3825.07,C515482607,138,0,M1563528849,0,0,0
4050,PAYMENT,1290.28,C697001207,1319,28.72,M1946904104,0,0,0
4051,PAYMENT,14267.79,C670959005,61630,47362.21,M1986679541,0,0,0
4052,DEBIT,6901.26,C70528019,11382,4480.74,C1241128308,14210.92,21112.18,1
4053,PAYMENT,4407.34,C731979931,4480.74,73.39,M2082740895,0,0,0
4054,PAYMENT,5466.9,C1492980244,11253,5786.1,M2106390956,0,0,0
4055,PAYMENT,22256.72,C1594600318,58877.26,36620.54,M61321954,0,0,0
4056,PAYMENT,213.35,C863661360,36620.54,36407.19,M690070378,0,0,0
4057,PAYMENT,36228.33,C729005419,1409,0,M360528453,0,0,0
4058,PAYMENT,6039.09,C1963906615,0,0,M1368391951,0,0,0
4059,PAYMENT,8777.15,C1732146867,0,0,M468567811,0,0,0
4060,PAYMENT,23087.59,C416355623,0,0,M1234757451,0,0,0
4061,PAYMENT,13653.91,C1569164069,0,0,M673684041,0,0,0
4062,PAYMENT,16697.62,C944757319,0,0,M912511162,0,0,0
4063,PAYMENT,33149.43,C1465691120,0,0,M1128109696,0,0,0
4064,PAYMENT,4693.35,C90628418,0,0,M765990740,0,0,0
4065,PAYMENT,40550.78,C530131514,0,0,M817833695,0,0,0
4066,PAYMENT,8216.42,C39959931,0,0,M1872627924,0,0,0
4067,PAYMENT,7899.89,C956315623,0,0,M1883269062,0,0,0
4068,PAYMENT,4155.21,C2135267024,0,0,M1610803524,0,0,0
4069,PAYMENT,4530.34,C1485129132,0,0,M721975085,0,0,0
4070,PAYMENT,5356.63,C2024314762,0,0,M253171986,0,0,0
4071,PAYMENT,7531.23,C2102232441,0,0,M362030306,0,0,0
4072,PAYMENT,14251.38,C700249373,0,0,M508864177,0,0,0
4073,PAYMENT,6699.52,C253988431,0,0,M992217213,0,0,0
4074,PAYMENT,23440.57,C1979586073,0,0,M1311004473,0,0,0
4075,PAYMENT,6655.88,C1567025476,0,0,M1184527733,0,0,0
4076,PAYMENT,16881.67,C1129442657,0,0,M790689709,0,0,0
4077,PAYMENT,6335.61,C1172707268,0,0,M1346560976,0,0,0
4078,PAYMENT,9601.55,C473183836,45678,36076.45,M880883688,0,0,0
4079,PAYMENT,26045.36,C1093426827,51555,25509.64,M104298781,0,0,0
4080,PAYMENT,426.96,C990656849,75389,74962.04,M101676975,0,0,0
4081,PAYMENT,760.74,C628402659,74962.04,74201.31,M414634945,0,0,0
4082,PAYMENT,3222.39,C1110095671,18340,15117.61,M1071977170,0,0,0
4083,DEBIT,1806.31,C1071550332,612597,610790.69,C1321530272,15859.88,17666.19,1
4084,PAYMENT,3067.08,C299395997,1077,0,M115139998,0,0,0
4085,PAYMENT,12240.34,C1828884696,551382,539141.66,M844133497,0,0,0
4086,PAYMENT,2034.58,C1663271865,26296,24261.42,M1256384385,0,0,0
4087,PAYMENT,8202.16,C866073173,17031.43,8829.26,M48063459,0,0,0
4088,CASH_OUT,72010.87,C2098992714,8829.26,0,C832279283,76267.32,148278.19,0
4089,CASH_OUT,93427.95,C547305607,620,0,C1538745405,270110.78,139849.81,0
4090,PAYMENT,7594.11,C1788408659,50170,42575.89,M62085016,0,0,0
4091,PAYMENT,6199.3,C503365602,39364,33164.7,M1191372709,0,0,0
4092,PAYMENT,303.62,C1781368445,30888,30584.38,M1941639991,0,0,0
4093,PAYMENT,14146.46,C1751080205,150,0,M942714988,0,0,0
4094,PAYMENT,991.75,C1042863993,16919,15927.25,M354502944,0,0,0
4095,PAYMENT,13191.45,C126147004,55709,42517.55,M973777648,0,0,0
4096,PAYMENT,2342.29,C1113666007,42517.55,40175.26,M1570117874,0,0,0
4097,DEBIT,2262.1,C2088661957,136931.46,134669.36,C681979935,14677.26,16939.36,0
4098,PAYMENT,842.26,C332139408,134669.36,133827.1,M1483243447,0,0,0
4099,PAYMENT,1558.6,C894746048,10937.76,9379.15,M976949492,0,0,0
4100,PAYMENT,3720.12,C1230507176,9379.15,5659.03,M1381386227,0,0,0
4101,PAYMENT,16831.23,C1123830468,52060,35228.77,M547507935,0,0,0
4102,PAYMENT,26084.81,C697707311,40746,14661.19,M1226803249,0,0,0
4103,PAYMENT,3800.11,C1763000764,11154,7353.89,M1534279415,0,0,0
4104,TRANSFER,10539.37,C1134864869,10539.37,0,C118648358,0,0,1
4105,CASH_OUT,10539.37,C1984954272,10539.37,0,C124540047,0,10539.37,1
4106,PAYMENT,20670.84,C890525812,5597,0,M2001882279,0,0,0
4107,DEBIT,3923.46,C299837481,159800,155876.54,C979387846,11757.21,15680.66,0
4108,CASH_IN,133270.9,C417621837,4140,137410.9,C2094777811,67722.17,13707.11,0
4109,PAYMENT,19681.95,C254041053,2517,0,M1794509290,0,0,0
4110,PAYMENT,982.2,C42007293,0,0,M971324399,0,0,0
4111,PAYMENT,20409.77,C347239869,4528,0,M1322354584,0,0,0
4112,PAYMENT,14147.04,C1258539949,5031,0,M1529457505,0,0,0
4113,PAYMENT,3236.22,C1546727972,0,0,M505316221,0,0,0
4114,PAYMENT,7865.38,C1268088240,0,0,M1567732992,0,0,0
4115,PAYMENT,12798.31,C142871704,61384,48585.69,M1651205022,0,0,0
4116,PAYMENT,6672.96,C41155230,72306.66,65633.71,M1383761509,0,0,0
4117,PAYMENT,1615.9,C2058526846,65633.71,64017.81,M1132219173,0,0,0
4118,PAYMENT,2805.92,C1590099678,202,0,M1476985549,0,0,0
4119,PAYMENT,374.85,C928508130,0,0,M374585422,0,0,0
4120,TRANSFER,69013.09,C2139788372,40038,0,C885951223,68880.79,137893.88,0
4121,PAYMENT,545.68,C1871048194,0,0,M1738345448,0,0,0
4122,PAYMENT,25486.13,C1812422301,125894,100407.87,M1191464829,0,0,0
4123,PAYMENT,1443.56,C129059937,100407.87,98964.31,M150783284,0,0,0
4124,PAYMENT,1719.19,C1582928128,98964.31,97245.12,M994267665,0,0,0
4125,PAYMENT,2650.15,C907858780,97245.12,94594.97,M1487365582,0,0,0
4126,PAYMENT,14140.28,C1248079435,94594.97,80454.69,M1796615884,0,0,0
4127,PAYMENT,13343.04,C994084545,80454.69,67111.65,M1487543666,0,0,0
4128,PAYMENT,2536.69,C869758554,67111.65,64574.96,M1777163938,0,0,0
4129,PAYMENT,8780.64,C1453632464,64574.96,55794.32,M1592618491,0,0,0
4130,PAYMENT,12895.72,C1442883034,55794.32,42898.6,M1427892726,0,0,0
4131,PAYMENT,952.87,C647111342,42898.6,41945.73,M321192242,0,0,0
4132,PAYMENT,7874.98,C1087916281,41945.73,34070.75,M1250315597,0,0,0
4133,PAYMENT,4035.53,C2100728289,34070.75,30035.22,M1184965604,0,0,0
4134,PAYMENT,14225.59,C1153180745,30035.22,15809.63,M1009313206,0,0,0
4135,PAYMENT,7937.87,C1968751179,15809.63,7871.75,M975790343,0,0,0
4136,PAYMENT,23347.8,C521311335,7871.75,0,M1684854630,0,0,0
4137,PAYMENT,3024.32,C1461001018,36790,33765.68,M642087302,0,0,0
4138,PAYMENT,12694.9,C771715205,179254,166559.1,M799692219,0,0,0
4139,PAYMENT,6573.52,C1343838143,4921,0,M1562221939,0,0,0
4140,PAYMENT,30588.31,C187737357,144777,114188.69,M1984577117,0,0,0
4141,PAYMENT,18409.27,C1819552644,14504,0,M1572066684,0,0,0
4142,PAYMENT,6808.99,C1403325194,79862,73053.01,M1958375413,0,0,0
4143,PAYMENT,28899.92,C962548461,186,0,M2055501967,0,0,0
4144,PAYMENT,85.42,C16957838,10386,10300.58,M652268444,0,0,0
4145,PAYMENT,9768.07,C1709913495,5198,0,M1014135205,0,0,0
4146,PAYMENT,1828.21,C736874772,2,0,M188193734,0,0,0
4147,DEBIT,1027.42,C927744186,52928,51900.58,C479161446,51250,9076.2,0
4148,TRANSFER,76083.8,C417118375,51900.58,0,C634440506,186540.3,262624.1,0
4149,TRANSFER,5573.43,C1842002393,0,0,C1922859107,152292,286841.74,0
4150,TRANSFER,206925.43,C1511319053,0,0,C11003494,1.12E+07,1.09E+07,0
4151,TRANSFER,572492.51,C260580453,0,0,C1262822392,1.16E+07,1.21E+07,0
4152,TRANSFER,707899.22,C1928117427,0,0,C306206744,7173523.49,7801173.17,0
4153,TRANSFER,979818.78,C1246807878,0,0,C985934102,1116289.38,1796138.08,0
4154,TRANSFER,280567.17,C923366543,0,0,C667346055,9989133.64,1.07E+07,0
4155,TRANSFER,18873.1,C2045560071,0,0,C601893033,54985.05,18021.11,0
4156,TRANSFER,2837270.65,C1861416877,0,0,C97730845,9126860.4,1.29E+07,0
4157,TRANSFER,525371.52,C584349634,0,0,C1504109395,930271.58,1640678.66,0
4158,TRANSFER,1197188.79,C1585824283,0,0,C451111351,2560556.45,3757745.24,0
4159,TRANSFER,141633.8,C1105129521,0,0,C1916720513,6235766.54,6778025.76,0
4160,TRANSFER,521678.46,C954742840,0,0,C667346055,1.03E+07,1.07E+07,0
4161,TRANSFER,1610264.08,C964895360,0,0,C1255024717,6349066.6,7810214.06,0
4162,TRANSFER,2565.32,C1231469233,0,0,C146305349,188715.38,344441.76,0
4163,TRANSFER,16972.84,C2131723476,0,0,C1005928818,20462.56,37435.4,0
4164,TRANSFER,708855.97,C115297013,0,0,C991505714,1066634.1,2109808.94,0
4165,TRANSFER,630132.72,C652803980,0,0,C1721246982,1177171.25,1628181.42,0
4166,TRANSFER,445570,C1520921298,0,0,C801142660,547215.12,1482025.15,0
4167,TRANSFER,50662.63,C1494051958,0,0,C479161446,52277.42,9076.2,0
4168,TRANSFER,192421.03,C628694336,0,0,C1916720513,6377400.33,6778025.76,0
4169,TRANSFER,1453126.81,C1150063356,0,0,C453211571,3809570.13,4790173.09,0
4170,TRANSFER,112752.15,C622625093,0,0,C1303868418,223006,5515949.57,0
4171,TRANSFER,87674.26,C398468940,0,0,C997608398,157982.12,124042.91,0
4172,PAYMENT,16573.43,C2059316201,40857,24283.57,M1510333744,0,0,0
4173,PAYMENT,2941.39,C458385820,102940.05,99998.66,M230610941,0,0,0
4174,CASH_OUT,90922.45,C38851648,99998.66,9076.2,C998351292,482981.46,122805.91,0
4175,PAYMENT,2166.7,C1992844647,72,0,M2120154283,0,0,0
4176,PAYMENT,3095.82,C94690722,30415,27319.18,M30604162,0,0,0
4177,PAYMENT,279.84,C872699266,27319.18,27039.34,M1035361293,0,0,0
4178,PAYMENT,8615.79,C517787604,27039.34,18423.55,M147077478,0,0,0
4179,PAYMENT,29363.1,C519751097,17790,0,M295937119,0,0,0
4180,DEBIT,5916.27,C1769565136,247,0,C13226198,38473.99,44390.26,0
4181,PAYMENT,19877.65,C1088381072,24560,4682.35,M146842175,0,0,0
4182,DEBIT,1575.17,C72187428,72541.05,70965.88,C20671747,81584.44,89079.66,0
4183,PAYMENT,162.32,C650687126,70965.88,70803.56,M489200959,0,0,0
4184,DEBIT,2664.55,C284427775,28439,25774.45,C1922859107,157865.43,286841.74,0
4185,PAYMENT,10951.21,C2133325211,460592,449640.79,M479769835,0,0,0
4186,PAYMENT,649.2,C1166021410,158,0,M1969958288,0,0,0
4187,PAYMENT,18847.45,C891327883,152220,133372.55,M1824931880,0,0,0
4188,TRANSFER,70376.34,C689588113,59987,0,C929856893,47644.38,46262.61,0
4189,PAYMENT,24661.43,C95545487,2191,0,M873249151,0,0,0
4190,PAYMENT,2688.52,C1779787990,1070,0,M298355914,0,0,0
4191,PAYMENT,16048.8,C456653804,114995,98946.2,M1243705012,0,0,0
4192,PAYMENT,16115.55,C196340990,5373,0,M1590202270,0,0,0
4193,PAYMENT,3130.69,C2047145776,45415,42284.31,M990994954,0,0,0
4194,DEBIT,6010.62,C802270602,549946.93,543936.31,C995911260,8629.02,14639.63,0
4195,CASH_OUT,8294.34,C897541009,543936.31,535641.97,C24119573,41182.36,49476.7,0
4196,CASH_OUT,34465.37,C1755295609,535641.97,501176.6,C1711105800,165878.6,3522.9,0
4197,PAYMENT,12695.49,C1479446866,30843,18147.51,M2050083360,0,0,0
4198,PAYMENT,3911.87,C882658588,1327,0,M569235601,0,0,0
4199,PAYMENT,10105.94,C233142783,49694,39588.06,M2037498537,0,0,0
4200,PAYMENT,24674.79,C802395190,20199,0,M1622534157,0,0,0
4201,TRANSFER,16208.5,C1178160997,24318,8109.5,C99219259,0,16208.5,0
4202,PAYMENT,37480.38,C833272193,182,0,M40626598,0,0,0
4203,PAYMENT,14043.68,C1297189990,72818,58774.32,M1092591822,0,0,0
4204,PAYMENT,9419.48,C622690269,22393,12973.52,M2028372993,0,0,0
4205,CASH_OUT,101181.53,C957683143,12973.52,0,C667346055,1.08E+07,1.07E+07,0
4206,PAYMENT,9437.39,C95476731,19908,10470.61,M1268629255,0,0,0
4207,PAYMENT,10728.82,C127401209,778162.02,767433.2,M381516513,0,0,0
4208,PAYMENT,409.74,C366023886,767433.2,767023.46,M856880372,0,0,0
4209,PAYMENT,708.36,C190490203,767023.46,766315.1,M1993191331,0,0,0
4210,PAYMENT,21595.02,C1797763792,466,0,M1337347604,0,0,0
4211,PAYMENT,13021.44,C293618119,150192.94,137171.5,M170611939,0,0,0
4212,CASH_OUT,31891.69,C1548535364,137171.5,105279.81,C1032986144,42746.73,74638.42,0
4213,PAYMENT,14294.08,C569894199,69899,55604.92,M854202039,0,0,0
4214,PAYMENT,209.18,C1656143941,245730,245520.82,M1492276401,0,0,0
4215,PAYMENT,8269.29,C1186127045,94256,85986.71,M604976394,0,0,0
4216,PAYMENT,8095.03,C1886350630,41916,33820.97,M989001798,0,0,0
4217,PAYMENT,1588.8,C1794531113,40155.84,38567.04,M923570200,0,0,0
4218,PAYMENT,1667.18,C1015139714,38567.04,36899.86,M287056540,0,0,0
4219,PAYMENT,2184.39,C1238055041,7360.41,5176.03,M437583344,0,0,0
4220,PAYMENT,549.08,C676060909,5176.03,4626.94,M1488130490,0,0,0
4221,PAYMENT,1082.01,C1210856733,32477,31394.99,M1978317461,0,0,0
4222,PAYMENT,5664.57,C52477555,509363,503698.43,M1130250604,0,0,0
4223,DEBIT,3762.4,C1794314439,11465,7702.6,C384887832,27048,24074.25,0
4224,DEBIT,5920.06,C1257058590,156628,150707.94,C20671747,83159.61,89079.66,0
4225,PAYMENT,34885.44,C1278790934,96636.56,61751.11,M2111615196,0,0,0
4226,CASH_OUT,57342.59,C257684104,61751.11,4408.53,C1504109395,1455643.1,1640678.66,0
4227,CASH_OUT,9804.05,C740120508,4408.53,0,C1877453512,107159.07,118276.63,0
4228,CASH_OUT,119579.08,C650608468,0,0,C1023714065,2485918.01,2182677.05,0
4229,CASH_OUT,8451.78,C1048928512,0,0,C1065443868,174556.77,100836.14,0
4230,CASH_OUT,123283.25,C1855589354,0,0,C1167066016,404831,646875.4,0
4231,CASH_OUT,171669.81,C687608114,0,0,C2118255842,416581.85,259015.25,0
4232,CASH_OUT,48514.62,C895280806,0,0,C2063763486,50942.42,99457.04,0
4233,CASH_OUT,485135.11,C541330540,0,0,C1590550415,1.78E+07,1.83E+07,0
4234,CASH_OUT,340917.37,C507479765,0,0,C1870252780,7103899.5,6800716.51,0
4235,CASH_OUT,103406.05,C1443000737,0,0,C932583850,3512606.05,6963508.84,0
4236,CASH_OUT,88793.94,C79283217,0,0,C709091500,125226.99,265635.7,0
4237,CASH_OUT,162541.79,C69115782,0,0,C187649742,327229.36,99535.4,0
4238,CASH_OUT,189104.46,C1727379710,0,0,C1023714065,2605497.09,2182677.05,0
4239,CASH_OUT,22630.64,C591352568,0,0,C413177525,235008,259438.66,0
4240,CASH_OUT,75925.56,C1777112002,0,0,C1286084959,1378570.36,2648013.13,0
4241,CASH_OUT,226424.35,C436126678,0,0,C977993101,1748436.14,1615874.57,0
4242,CASH_OUT,105759.64,C1384626783,0,0,C728885526,152509.08,229190.56,0
4243,PAYMENT,7842.1,C192318053,53982.06,46139.96,M109673034,0,0,0
4244,PAYMENT,2317.06,C1770453310,46139.96,43822.9,M113042195,0,0,0
4245,CASH_IN,254872.55,C958817283,7408,262280.55,C569022831,786,0,0
4246,PAYMENT,2457.11,C1957691975,262280.55,259823.45,M715213542,0,0,0
4247,PAYMENT,2599.05,C1273270490,39532,36932.95,M1097397209,0,0,0
4248,PAYMENT,906.78,C893281161,36932.95,36026.17,M367589810,0,0,0
4249,PAYMENT,2092.69,C2053491093,36026.17,33933.48,M2090142523,0,0,0
4250,PAYMENT,18293.81,C988876043,60205.42,41911.6,M1745241742,0,0,0
4251,PAYMENT,1341.34,C1014698874,41911.6,40570.26,M1751325469,0,0,0
4252,PAYMENT,6159.62,C1514723919,40570.26,34410.65,M10536382,0,0,0
4253,TRANSFER,75131.35,C1680139795,76089,957.65,C1261031890,23315.48,98446.83,1
4254,DEBIT,3985.96,C351249017,40300,36314.04,C667346055,1.09E+07,1.07E+07,0
4255,PAYMENT,9224.5,C149526537,27929,18704.5,M241316255,0,0,0
4256,PAYMENT,10839.8,C1295338046,70407.1,59567.3,M614516107,0,0,0
4257,TRANSFER,136001.37,C1615669446,59567.3,0,C173783788,501176.6,227513.56,1
4258,TRANSFER,163870.49,C2134639513,39379,0,C1761291320,29491.02,193361.51,0
4259,PAYMENT,15484.5,C406831866,176099,160614.5,M974242027,0,0,0
4260,PAYMENT,22415.68,C856937591,31164,8748.32,M741095751,0,0,0
4261,TRANSFER,22877,C1247938090,22877,0,C1002031672,0,0,1
4262,CASH_OUT,22877,C2126545173,22877,0,C573200870,0,22877,1
4263,PAYMENT,19110.24,C1407009494,17586,0,M511094763,0,0,0
4264,PAYMENT,2726.77,C1149217113,696,0,M1045250282,0,0,0
4265,PAYMENT,8302.14,C121597447,0,0,M748523772,0,0,0
4266,PAYMENT,2204.12,C353489239,0,0,M1099925775,0,0,0
4267,PAYMENT,1587.79,C1027377263,10906,9318.21,M2103895364,0,0,0
4268,PAYMENT,19818.51,C1717967062,154991,135172.49,M1528574692,0,0,0
4269,PAYMENT,5989.14,C45790744,15216,9226.86,M1220292558,0,0,0
4270,PAYMENT,22421.09,C516570791,121670,99248.91,M620471432,0,0,0
4271,PAYMENT,15323.44,C1940311161,9083,0,M1515016092,0,0,0
4272,PAYMENT,26862.79,C356347252,26044,0,M1822115007,0,0,0
4273,PAYMENT,4158.69,C698062929,24366,20207.31,M421135185,0,0,0
4274,PAYMENT,1354.57,C1731365835,158,0,M1371182382,0,0,0
4275,TRANSFER,167476.47,C605472344,63807,0,C1926673338,0,167476.47,0
4276,PAYMENT,383.64,C1834961152,1081,697.36,M507575219,0,0,0
4277,PAYMENT,1150.8,C458624688,30766,29615.2,M165687172,0,0,0
4278,PAYMENT,4059.46,C509632753,11277,7217.54,M132423149,0,0,0
4279,PAYMENT,921.61,C745287727,7217.54,6295.94,M611890729,0,0,0
4280,PAYMENT,10739.56,C956448191,6295.94,0,M439010439,0,0,0
4281,TRANSFER,43896.22,C1460298405,102539,58642.78,C1750563752,167163.39,252667.53,1
4282,PAYMENT,1036.33,C908218259,58642.78,57606.45,M518349613,0,0,0
4283,CASH_OUT,124112.03,C1386713738,3248,0,C728885526,258268.72,229190.56,0
4284,PAYMENT,5678.23,C1446825265,0,0,M1917214386,0,0,0
4285,PAYMENT,4848.52,C1200601052,0,0,M701652581,0,0,0
4286,PAYMENT,562.64,C431446827,674221,673658.36,M1506030945,0,0,0
4287,DEBIT,1313.51,C1666144466,49977,48663.49,C1877453512,116963.12,118276.63,0
4288,PAYMENT,2681.46,C1481970600,11034,8352.54,M2065196426,0,0,0
4289,PAYMENT,1677.52,C51325109,24448,22770.48,M438270414,0,0,0
4290,PAYMENT,2713.07,C1789387126,96360,93646.93,M1386999197,0,0,0
4291,PAYMENT,1187.17,C672869885,48450,47262.83,M1227612217,0,0,0
4292,PAYMENT,347.5,C483529787,9148,8800.5,M286840121,0,0,0
4293,PAYMENT,1637.03,C1612539426,220,0,M1981900848,0,0,0
4294,PAYMENT,947.58,C2061424899,3025,2077.42,M767060604,0,0,0
4295,PAYMENT,1921.43,C639579551,34622,32700.57,M1526901124,0,0,0
4296,PAYMENT,2929.49,C1461216550,0,0,M958209587,0,0,0
4297,PAYMENT,1161.22,C1727096642,0,0,M678538385,0,0,0
4298,PAYMENT,2005.44,C1012194796,21367,19361.56,M1835638995,0,0,0
4299,PAYMENT,1936.67,C5181771,10604,8667.33,M629092599,0,0,0
4300,PAYMENT,8158.24,C1071522313,8667.33,509.09,M529621529,0,0,0
4301,PAYMENT,38059.51,C1739390441,509.09,0,M990413155,0,0,0
4302,PAYMENT,3272.71,C1971855969,4352,1079.29,M1629292387,0,0,0
4303,PAYMENT,2707.11,C1633615132,198203,195495.89,M505572301,0,0,0
4304,PAYMENT,2776.75,C713939266,20499,17722.25,M589489519,0,0,0
4305,PAYMENT,3346.22,C889346570,12983,9636.78,M947069796,0,0,0
4306,DEBIT,409.4,C2087758561,30810.4,30401,C1060830840,25390.85,21101.01,0
4307,PAYMENT,6326.75,C1221407133,30401,24074.25,M1866002564,0,0,0
4308,TRANSFER,139173.95,C1324451332,35559,0,C1289462509,0,139173.95,0
4309,CASH_IN,208096.95,C925829785,0,208096.95,C1453128758,486798.02,42270.49,0
4310,CASH_IN,487852.5,C382698552,208096.95,695949.45,C1816757085,9670814.67,8975709.58,0
4311,CASH_IN,45649.91,C1046211253,695949.45,741599.36,C728885526,382380.75,229190.56,0
4312,CASH_IN,130708.05,C2086177500,741599.36,872307.41,C997608398,245656.38,124042.91,0
4313,CASH_IN,143618.67,C871115788,872307.41,1015926.08,C1234776885,1840076.94,1623962.37,0
4314,CASH_IN,41385.54,C1500020749,1015926.08,1057311.62,C1467740330,65002,5966.04,0
4315,CASH_IN,51147.41,C948422615,1057311.62,1108459.04,C1498438472,57792.19,6644.77,0
4316,CASH_IN,246059.61,C11646065,1108459.04,1354518.65,C1782113663,1982491.06,1356589.82,0
4317,CASH_IN,352364.46,C1383031847,1354518.65,1706883.11,C1789550256,2943614.6,2772312.14,0
4318,CASH_IN,225639.52,C1327169167,1706883.11,1932522.64,C667346055,1.09E+07,1.07E+07,0
4319,CASH_IN,52896.89,C1227170244,1932522.64,1985419.52,C1388157479,74267,0,0
4320,CASH_IN,409664.42,C1144653485,1985419.52,2395083.94,C173783788,637177.97,227513.56,0
